assignmentId,condition,experiment,hitId,id,study_id,workerId,departmentField,isTenureTrackFaculty,comfortWithStats,comfortWithData,taughtStats,papersReviewed
3012a1a9-1cdf-45de-ad4e-17f1d75ac22d,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,fc537ab9-3a51-4f01-b957-c38cc5b2f3e8,paper-review-pilot-2,4501006464537369204515131537363864153624,,,,,,
303d1c9f-ed1e-4bb6-a04a-654ae8910aae,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,8e3edf96-70f0-41b8-931c-5bc47685cc3a,paper-review-pilot-2,05010159102010010191001080192024,,,,,,
309b9afb-64ec-4dc0-a92d-bb491f239ff6,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,2799748f-436e-4c60-bdec-204fa81bb822,paper-review-pilot-2,45010064645373692045151595373631080192024,other,yes,2,2,No,51-100
31056599-a44d-4782-a18f-87725547e083,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,fb742e8c-2173-4f69-b83d-65bbb1c23d8f,paper-review-pilot-2,35010157605115141260511511050168024,,,,,,
315d5394-abf9-486c-94ec-9b76da72c68c,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,2cf31f06-1d3d-452a-b390-44221fa99870,paper-review-pilot-2,450100645373692045151315373631080192024,,,,,,
3160addc-3fd1-4b04-ba13-73d2ac181c62,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,1a34a1f6-4e2d-4de7-8c1e-1e44b801e6cb,paper-review-pilot-2,45010064645373692045151315373631080192024,,,,,,
317295fe-dc53-4135-9cb7-6042cf6e637b,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,1a439bec-ec03-45bc-855a-2564cef87555,paper-review-pilot-2,4501006464537369204515131537369209026731080192024,physicalscience,yes,4,4,No,100+
31a505d5-029e-479f-a03b-7b3dfacd71a6,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,fd31d702-47f8-432b-8a63-ba861b3eb0ec,paper-review-pilot-2,45010064645373692045151595373631080192024,,,,,,
31afbe3e-9e39-4557-895b-579b8a1358f7,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,1114c542-b86c-472e-b62b-ec8dfab7839a,paper-review-pilot-2,25010157537369204515131537362900144030,,,,,,
31b263fa-ac65-4dff-899f-fae65494f1e7,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,2691eddc-6228-49c0-85df-e22b5401c188,paper-review-pilot-2,45010114537369104472114537363800128024,,,,,,
323176d2-1d9e-4620-9f70-4fabeaa4e1f5,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,393d357f-4abd-4947-903e-cf62f265b47f,paper-review-pilot-2,0501015660511514126051150102476832,business,yes,3,3,No,100+
329d2e37-b728-4252-8bca-de381298b8db,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,96e29b9f-48de-41c9-b603-b432d8d5134e,paper-review-pilot-2,0501015660511514126051150102476832,,,,,,
334632ee-75cf-4fb5-aca9-9b4f023322cb,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,497113f2-0b35-47f0-91ef-3a4ca9f44fab,paper-review-pilot-2,05014716051151412151486041056832032,socialscience,yes,5,5,Yes,11-20
3384621b-8f52-40fd-b486-2a8e98b8559c,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,078b7906-44a1-47e8-8948-81befdd9031a,paper-review-pilot-2,3501015660511514036051151900144024,business,yes,4,4,No,51-100
33ebddb4-4619-4dcd-8bc3-dd71833a1e47,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,f3269e99-939b-4b16-b602-473bdd682047,paper-review-pilot-2,450101575373692045151315373631120179230,,,,,,
3448627f-e79f-44ab-ba25-df5aa7d52088,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,4d6a7621-036b-4d87-b744-def5b833704a,paper-review-pilot-2,4501006464537369204515159537363720128024,,,,,,
34c3caf9-8f8f-48fe-bfc5-ea4399b3079d,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,4c56e2da-4595-4bec-8e42-ab208c8470e1,paper-review-pilot-2,450101575373692045151315373631050168024,statistics,yes,5,5,Yes,100+
34d24373-61a0-42f9-8dff-27a7cee1a269,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,15a61315-dcaf-4173-875e-45c9cd4e0740,paper-review-pilot-2,0501186649102010010191001080192024,physicalscience,yes,2,2,No,100+
354b7f38-98e6-44f6-bbb5-b649a1d0bc73,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,ad67c30c-ba2e-4113-bae8-f18ffadeacb0,paper-review-pilot-2,45010064645373692045151595373631080192024,lifescience,no,2,3,No,11-20
3648bfad-75b2-4604-b8af-cd99ca89c330,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,c9d28873-1e0d-42b9-9b2d-1fbaa8dd6fa9,paper-review-pilot-2,0501186647802010010178001440344024,computerscience,no,2,1,No,100+
37205795-fb69-4780-9577-29c555ebb00b,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,13f2aa5a-da57-4cab-8914-b5e7b18d50bd,paper-review-pilot-2,15010064645373664032821405373618177631720128024,,,,,,
381454fb-7088-4382-8a52-c46ddbef1f38,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,771dc2eb-b842-441d-8f29-b998bb20176d,paper-review-pilot-2,45010064645373692045151315373631080192024,business,yes,3,3,No,51-100
3925018c-441b-4726-8ecb-707b6af9fe36,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,aacc55ba-b621-465c-9553-6f738bb10a11,paper-review-pilot-2,250118664537369204515107537362864153624,,,,,,
395af444-0997-4327-b96f-acb75355d36a,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,3cdc7a83-f2f4-4c35-922b-847eae2e2e83,paper-review-pilot-2,05011353736920451513153736078639324,,,,,,
399b9880-96ca-453e-9c93-73fa3b5ca1ab,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,5ac7a031-5c46-4178-ab82-51d9d1eafcef,paper-review-pilot-2,0506164649102010010191001080192024,,,,,,
3a526b98-8f39-4bdb-8a87-4f79f573a124,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,443e0692-5f18-4f87-844f-377c3da1e55d,paper-review-pilot-2,4501006464537369204515131537369209027331440256024,computerscience,yes,1,1,No,1-10
3ab38aee-05c7-4c8d-898d-58003b56c53a,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,ba54c609-0567-4875-80d1-3f3f76059d87,paper-review-pilot-2,45010126537369204515131537363800128024,physicalscience,yes,4,5,No,51-100
3b429122-ac69-486d-b4cc-c251306c3873,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,23b966c4-bba6-4a6b-a1b9-6cba301ff243,paper-review-pilot-2,450101575373692045151315373631440256030,business,yes,4,5,Yes,21-50
3c3b4418-e165-4100-a1e7-5bff684de411,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,8511d4b6-644d-4962-a9ad-d54ed1910631,paper-review-pilot-2,45010157537369204515159537363900144024,other,yes,4,4,No,100+
3ce49096-b42e-4439-86e2-54f9d61c5519,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,7d57c006-aac6-4fa6-a76f-445fb1108450,paper-review-pilot-2,4501006464537369204515131537369209027331004180424,lifescience,no,3,3,No,51-100
3d02e65d-b0c4-407f-80ed-7e06b860ebb5,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,0282bebd-86e4-4e03-b92e-038aee86ca6b,paper-review-pilot-2,4501006464537369204515159537363900160024,,,,,,
3dfabd80-5294-4368-a66a-85f5aab88236,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,96c4b913-0dc6-41c3-9422-4328863fae4c,paper-review-pilot-2,0501015660511514116051150118082032,socialscience,no,5,4,Yes,100+
3f5e79e3-105d-409d-9328-ecefa1611ee4,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,8ac5c8ed-9d94-477a-a51a-8f9f5ddf9d9f,paper-review-pilot-2,450101575373692045151075373631024128024,lifescience,yes,2,2,No,51-100
3f96b133-13c3-4b8d-8edb-f1bf9c10c5f2,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,fccc32f9-86ec-417b-8091-e8928215d221,paper-review-pilot-2,050147605115920451590151486041081237532,socialscience,no,4,4,Yes,51-100
3fddf6ca-864b-46e8-8415-cce0f7f7dfe9,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,98b4ffd7-09a9-421b-81d4-79fcd67cd325,paper-review-pilot-2,0501153736409204515131553736082341224,,,,,,
406d9350-fdd3-40c7-b694-2711fa9d6630,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,78925249-2d3e-4515-b101-8c53efb6f179,paper-review-pilot-2,450101575373692045151595373631440256030,,,,,,
431b45c2-24be-4699-908c-ef70e4ef7c97,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,757ec899-6a65-494f-b618-ea1b02596bc8,paper-review-pilot-2,35010157605115141260511511120179224,business,yes,5,5,Yes,100+
431bbfc6-2bdb-4b0f-beaa-d17b585ab8e0,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,8e420e68-0084-4235-8514-4c05334e5915,paper-review-pilot-2,4501186645373691044721145373631050168024,,,,,,
434ca8ad-80c2-4cfe-880a-ff9d2a035a36,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,a6d0baa9-802c-4739-be75-7b01a5182e8c,paper-review-pilot-2,450101465373692045151315373631080192024,,,,,,
43cad60b-777b-40db-890f-69957b9dd7f0,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,fde60026-4fd8-46f9-ba78-8b63cc3c87ac,paper-review-pilot-2,45010064645373692045151315373631080192024,,,,,,
44326864-0c3e-499d-a3c0-66b4abc5f572,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,a13fd96f-5a1c-4b8c-8b00-35f3327fdb12,paper-review-pilot-2,45010064645373692045151595373631080192024,,,,,,
44880b73-2959-4f65-8fec-e122a9182e4b,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,c42ced48-9c97-4402-8fea-7041c1caa5f8,paper-review-pilot-2,05010159102010010191001120179224,,,,,,
44b2f99a-d33a-4dd6-86aa-3533e132b36f,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,7f4615c5-7d3c-4382-b8db-104d513180c9,paper-review-pilot-2,45010064645373692045151315373631080192024,,,,,,
45009d23-ba33-40e2-ba58-155fda2b894f,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,49e0ea3a-d24a-4d27-8820-f1d814162d7b,paper-review-pilot-2,05012546051151212151486041066737532,,,,,,
45431afd-f969-4696-a941-f1156993a6be,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,5735e585-0d8d-4fac-b8d1-e15762478f25,paper-review-pilot-2,4501006464537369204515159537363864153624,,,,,,
45b3748d-2e6e-4d22-840e-fdbab6781719,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,6f6773bb-2628-4d20-b414-b335c9bc1762,paper-review-pilot-2,45010064645373692045151595373631080192024,physicalscience,yes,3,3,No,100+
45f96ad4-a603-44a0-a31a-840ba2e76487,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,1763ac99-e736-4cca-b181-5469467d3d55,paper-review-pilot-2,450100646453736920451513153736920902733720128024,business,yes,3,3,No,51-100
46247063-f93a-428d-8e95-e270e9afc584,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,d3f432f3-a567-4f8e-a7e6-7be6ed8fbd10,paper-review-pilot-2,05010064649102010010191001080192024,socialscience,yes,3,4,Yes,100+
46eb0743-643c-47c7-869a-1793f1dac734,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,8870d746-c7b6-447c-94f2-6c280ceabc7e,paper-review-pilot-2,4501006464537369104472124537363768136624,,,,,,
46f16713-c189-4fee-a9be-f3c9487e5e30,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,d9b1860b-4df3-4705-86ce-9bf47fb4b718,paper-review-pilot-2,05010064649102010010191001080192024,,,,,,
477ef356-b47f-4af1-88b5-e2080f2da13c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,cc4d24e7-9afc-488a-8a2a-4029019bdcf8,paper-review-pilot-2,45010064645373692045151595373631298230724,,,,,,
4783b129-3aef-4a87-9e76-9930900ff7ff,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,3da7f10a-6396-4d3a-8d12-765d91a603e6,paper-review-pilot-2,45010105537368704280141537363900144024,socialscience,yes,2,2,Yes,100+
47a41e63-8547-4f87-85a5-1293484d4605,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,34be9ab2-aa1e-4aba-969f-f3994ed5164f,paper-review-pilot-2,0501014910201001019100900144024,,,,,,
47da19f5-9d27-4a85-b3c8-390f2ca5772c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,1e127d1f-fb05-4a43-8198-e5e2eae5199d,paper-review-pilot-2,45010064645373692045151075373631024128024,,,,,,
47f79070-9f05-429e-8504-954a99e737b1,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,2507a550-def2-4571-bd0f-048dfca5bb04,paper-review-pilot-2,45010157537369204515131537363900144030,socialscience,yes,3,3,Yes,100+
48ab3b46-7bdc-42f2-a7c3-0659808d323f,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,4a4601d6-d354-459d-8a19-67789f30f184,paper-review-pilot-2,05010064649102010010191001440256024,business,yes,5,5,No,100+
492a0abf-a63c-4ab2-888d-519b04f9d8f3,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,2616c8a3-27ad-47a7-a06c-402302925109,paper-review-pilot-2,0501006464910201001019100864153624,,,,,,
4a0a0dfc-02fb-4196-9d87-38a98e09c892,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,d52ba8db-f3c7-4960-aafe-c491d46cb509,paper-review-pilot-2,35010146605115141260511511440256024,socialscience,yes,4,4,Yes,51-100
4a723f69-a9af-4da1-a120-9e12f09ac970,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,490935f2-9f5c-4456-a7b7-5112f7fd5a1a,paper-review-pilot-2,4501006464537369204515159537363800128030,,,,,,
4a902518-616c-4ff8-b616-a91ef1592546,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,640c0e74-36fa-46e3-a127-0f7e25dd4bcc,paper-review-pilot-2,45010146537369204515107537363900144024,,,,,,
4aa92cf9-e6a3-4097-b843-903cc082f04a,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,317d8246-cb0f-42ed-91a1-efe1c0b74092,paper-review-pilot-2,45010064645373692045151595373631080192024,,,,,,
4bb203f2-922a-4d84-9961-dc4cda28d33e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,c9564b19-fd73-4fce-b622-806f178549de,paper-review-pilot-2,45010064645373692045151595373631080192024,physicalscience,yes,3,3,No,21-50
4d8c9f0e-51e2-4b24-b988-9f403d811a8b,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,792d927b-363b-423b-b6ee-3546433b133b,paper-review-pilot-2,45010064645373692045151315373631200192024,,,,,,
4deeb2c4-62a1-4853-b182-c43889dcf349,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,08df548c-f6fa-4f52-a3d8-83b7f44d936f,paper-review-pilot-2,450101465373692045151315373631440256024,physicalscience,yes,4,4,No,21-50
4e0beec5-a537-4dbb-89c7-fb8a5871f724,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,7c54a78a-7617-4cad-bc05-5534e29a2b6a,paper-review-pilot-2,450101575373692045151595373631440256024,,,,,,
4eb52874-8015-4f1e-b43f-634fa2e35ed5,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,3cb2a3b7-aa3c-4fff-b606-319e5960d857,paper-review-pilot-2,250101575373692045151315373641080192024,physicalscience,yes,3,5,No,21-50
4ebf268a-a566-45d7-85c4-c7d8d5d4f0c1,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,f319b5be-dc7c-4039-9de3-95081ec58a2b,paper-review-pilot-2,0501186649102010010191001080192024,,,,,,
4f32c40f-217c-4f9f-87a9-7308d48317f6,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,75ec1b0f-d923-45f8-ac01-acb48e42a999,paper-review-pilot-2,2501006464537369104472795373621080162024,,,,,,
500f376d-35da-481a-b97e-53768bddb61e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,4987a6b4-68f0-45a2-bd47-b2fe45ffdb44,paper-review-pilot-2,4506164645373692045151595373631080192024,,,,,,
507d964d-66fb-435d-9ebf-531d06d79221,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,e6752b74-70b5-49db-ab61-a5d54d8afe03,paper-review-pilot-2,0501006464910201001019100960170724,socialscience,yes,5,5,Yes,100+
50a392f0-a739-4114-a337-060d7bad9942,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,bc7ee187-4c15-4848-be5e-c42248b731a4,paper-review-pilot-2,050147605115920451590151486041089641432,physicalscience,yes,5,5,No,51-100
511452c9-7094-40e1-a231-33b628b21e22,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,72c8a03a-da4a-4648-be61-97e6ce6d5f74,paper-review-pilot-2,4501006464537369204515159537363960229424,business,yes,5,5,No,100+
51636346-ed64-47cc-a621-59a1ed15ce8b,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,6b7d67ca-9be6-4181-b5df-1e7809f7d3a9,paper-review-pilot-2,05014716051151412151486041084439032,socialscience,yes,3,3,No,51-100
51b0eab4-0ebc-4068-a01a-454d7e3766ee,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,ffd65465-9883-425f-94e0-08320a504da5,paper-review-pilot-2,45010064645373692045151595373631440256024,socialscience,yes,4,5,Yes,100+
51ecaa20-02a7-4cf2-981d-24ff56af2ccd,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,a2d727a9-a71a-4452-a375-a04e086e3397,paper-review-pilot-2,45010157537369204515131537363900144030,business,yes,2,2,No,21-50
52af1253-9b91-4a87-bff2-5479454b1424,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,8e4bfd31-46c5-4620-b274-b51deb6cd46f,paper-review-pilot-2,05014716051151412151486041089641432,,,,,,
52db8d39-c10b-440e-b3f6-2144fb263d5a,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,6ff352fb-2ede-4ce4-91bb-ca43fb314fa6,paper-review-pilot-2,450101575373692045151315373631120179230,,,,,,
5355060b-eaf6-409e-b43e-a1d06e7a0686,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,7bcd7dd9-4bf7-4011-b5dc-846aeb0efb31,paper-review-pilot-2,4501006464537369204515131537363960170724,,,,,,
53cad3f2-f3c3-468b-9b38-2bf1d8239e35,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,fe65ed56-7ddf-4108-aa9f-d76398c7406a,paper-review-pilot-2,250636464810201001018101864153624,,,,,,
546a016c-6b32-475c-97dc-b739d0fb910b,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,0abef0ce-4862-4ad3-bbd0-01603760e6f0,paper-review-pilot-2,05010064649102010010191001080192024,socialscience,yes,5,5,Yes,100+
549cfa7e-7351-4609-b7df-13cacfbace9d,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,d1044fa3-537a-484c-b33b-4ddafa90fc16,paper-review-pilot-2,05010159102010010191001440256024,,,,,,
54ab0748-2733-4bc4-a54b-812656418618,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,73c148f9-c053-4511-b9b5-76bceb1d1a13,paper-review-pilot-2,45010064645373692045151075373631200192024,,,,,,
54c6ce89-a71f-4055-82c4-13d38b60779d,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,d9e372df-1339-4c13-af3b-f943679e514a,paper-review-pilot-2,250636464810201001018101864153624,,,,,,
5518f36b-dcf0-4716-ad0d-ea5b377ac841,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,5a7bf2c4-c734-460a-8ffe-22917d574da1,paper-review-pilot-2,35010157605115141260511511440256024,,,,,,
55784891-72a5-4d98-84e2-84151fa6975c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,ae4c58ed-a932-4b7d-a0cd-a335b917079e,paper-review-pilot-2,05010159002010010190001152204824,socialscience,yes,4,4,Yes,100+
559e78e6-19b8-463d-b3c0-faaac5d2a195,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,e16fa49e-c922-4d48-a0f9-3d725f9f74b9,paper-review-pilot-2,450100645373692045151075373631600256024,,,,,,
55af840c-4b8d-4261-914e-d19c56fa4c60,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,30c2c29f-5448-453b-bf3c-651672a0952a,paper-review-pilot-2,05014716051151412151486041084439032,business,yes,4,5,Yes,51-100
55f05567-f6c2-4608-a4e3-65ea581934cf,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,251242df-b9f9-4650-bc64-9dc8349b2069,paper-review-pilot-2,450101575373692045151315373631440256024,business,yes,4,4,Yes,100+
5622a881-5a12-4178-896a-7f05be214f71,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,669cd209-083e-4850-a09e-3df796c44ecc,paper-review-pilot-2,45010064645373692045151075373631080192024,socialscience,yes,5,4,No,100+
56c0df63-5f27-4c35-ab01-b4d2dddc8ab6,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,ac8e7ed9-07cf-4b6b-9c4e-d8c2343222e0,paper-review-pilot-2,05010064649002010010190001080192024,socialscience,yes,4,4,Yes,100+
578340a6-af0a-4c56-9199-73487794afb2,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,87517ae0-67e2-4f21-b17b-61903e55279f,paper-review-pilot-2,4501006464537369204515131537363800128024,computerscience,yes,3,3,No,100+
581f73a7-9b23-4c3c-83c6-462323f5067f,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,2ee41f9d-75cc-4ecd-b9a2-282f6019e109,paper-review-pilot-2,3501015760511514126051151800128024,,,,,,
585a0fae-1c6d-46a0-8f7a-8d8d1789eeb7,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,da648fd0-9727-461c-b30c-95087bf3c90c,paper-review-pilot-2,35010156605115131260511511440256024,socialscience,yes,4,4,Yes,100+
586b161e-0edd-4032-8779-f15a789c0813,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,d6539471-3c7d-4aef-afa0-06c1fa43c274,paper-review-pilot-2,4501006464537369204515131537363900160024,,,,,,
588bf2db-0760-41e4-8cc3-798c3c9d1845,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,6948ad6b-2aed-4ddb-9d82-bce3a330fc57,paper-review-pilot-2,45010064645373692045151595373631080192024,physicalscience,yes,4,4,No,21-50
58bf0f06-609b-4571-947f-79645edb1d45,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,251ea13d-8803-4b86-8646-12cfcb53d6f5,paper-review-pilot-2,3501015660511514016051151900144024,socialscience,yes,4,4,Yes,51-100
596860f1-6a36-4c1f-b630-c907238fd16d,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,32de5ba8-0c4f-4610-823d-2403bf0bfcff,paper-review-pilot-2,4501006464537369204515131537363960170724,,,,,,
598f6e4c-3cda-4e31-abed-ef6f792470c1,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,82deb355-3bba-4276-b1b0-a11676f361bc,paper-review-pilot-2,250101575373692045151315373621692300824,computerscience,yes,4,2,No,100+
59cfd2ec-7f44-43ae-b898-069f8251a0b9,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,62393ee6-4aa3-4a46-8690-42557405201b,paper-review-pilot-2,450101575373692045151315373631120179230,,,,,,
5c06d5ff-0d91-41f0-93cd-01a387cece7c,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,44bb12dd-7bae-4579-88ab-9d94ed1fcb18,paper-review-pilot-2,05010159102010010191001120179224,,,,,,
5c15460f-c44a-4593-a538-e42cba38afa2,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,4572d4c1-2cd0-4efc-8501-e55ab872e146,paper-review-pilot-2,3501015660511514036051151800128024,socialscience,yes,2,1,No,100+
5cee5a47-5ee0-4056-a382-e01ba1265179,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,c575e194-afb5-421b-9868-a6e99569d813,paper-review-pilot-2,05014716051151412151486041089641432,,,,,,
