assignmentId,condition,experiment,hitId,id,stage,study_id,variant,workerId,paperA_editorialResponse,paperA_superiorityEstimate,paperA_whatYouSaw,paperA_whatYouSaw2,q_appeal,q_sample_size,q_overall,elapsed
b0a2268f-0591-45cd-a9c8-bb15748e3985,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,f5475feb-0157-4891-8ad4-4d92d4ef5dda,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,450100645373692045151315373631080192024,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",58,recalled_1_se,recalled_uncert_avg,4,4,2,92670
c5a42a18-7999-4069-964b-f3bf2a63bdf6,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,5b12602d-c887-48fd-a67e-f9b4a96831ea,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05011991153736920451513153736080036024,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '4'}",55,recalled_1_sd,recalled_uncert_avg,4,3,4,279966
a212b840-90f3-4139-9aac-e579b3eefbec,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,794da2c8-aaed-406d-a937-04c364ffc1ea,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,0501197353736920451513153736076036024,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '3'}",50,recalled_1_se,recalled_uncert_avg,4,4,3,56029
334632ee-75cf-4fb5-aca9-9b4f023322cb,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,5564267d-929b-4fb7-a520-526c2fcd5b7c,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05014716051151412151486041056832032,"{'q_appeal': '3', 'q_sample_size': '5', 'q_overall': '3'}",52,recalled_1_se,recalled_uncert_avg,3,5,3,678543
ccaf5c67-3790-4674-b6a0-a3e61f0d16a8,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,e8e91fb0-b40b-4bc3-9789-8df1f620aa0f,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05010064649102010010191001152275224,"{'q_appeal': '2', 'q_sample_size': '5', 'q_overall': '3'}",50,recalled_2_se,recalled_uncert_avg,2,5,3,488155
3f96b133-13c3-4b8d-8edb-f1bf9c10c5f2,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,56201051-726e-48ba-9c08-f4872f7607b3,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,050147605115920451590151486041081237532,"{'q_appeal': '3', 'q_sample_size': '4', 'q_overall': '3'}",51,recalled_1_se,recalled_uncert_avg,3,4,3,1260946
e67494ac-ed50-423a-bea4-289af57c6660,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,6a90810b-c9d6-49ab-8f24-6164537cfc8c,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,335010064645373692045151315373641080192024,"{'q_appeal': '3', 'q_sample_size': '5', 'q_overall': '3'}",52,recalled_2_se,recalled_uncert_avg,3,5,3,687636
641124ce-1ae7-442d-a684-2d1aa8fc4e40,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,605dae75-06dd-446b-8f72-98eee0144fa7,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,4501006464537369204515131537363720128024,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '4'}",50,recalled_1_sd,recalled_uncert_pop,4,3,4,272820
733564e0-eecd-4220-a68c-6a2476e5d881,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,36e17be1-5a9a-4c4e-8d93-4992034b69a3,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05010064645373692045151315373621440256024,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",60,recalled_2_se,recalled_uncert_avg,4,4,2,155567
d4cb3661-94ef-4461-8230-775af9fc6096,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,19a85dd5-938b-4c62-8961-2744d1ef90f3,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,3501015760511514126051151900144024,"{'q_appeal': '4', 'q_sample_size': '5', 'q_overall': '2'}",55,recalled_1_sd,recalled_uncert_avg,4,5,2,296797
1a0b6ad4-d109-4a36-b8e0-e4681351bced,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,b2231bed-d657-4181-90c4-1e2d13f5ab49,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,4501006464537369204515159537363916162824,"{'q_appeal': '4', 'q_sample_size': '5', 'q_overall': '3'}",99,recalled_1_se,recalled_uncert_avg,4,5,3,194366
e6b91251-34c7-442b-b3cc-ba75b2249bb3,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,12f5e1a4-a71f-4a36-9410-91bf300ec6f3,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064645373692045151595373631126200124,"{'q_appeal': '3', 'q_sample_size': '4', 'q_overall': '3'}",85,recalled_1_sd,recalled_uncert_pop,3,4,3,269685
9b5f1d98-ae59-465e-988f-e31b92646b67,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,867763f4-4b88-4eb4-a04f-a7423b06cdf5,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05010064649102010010191001080192024,"{'q_appeal': '3', 'q_sample_size': '5', 'q_overall': '3'}",99,recalled_1_sd,recalled_uncert_pop,3,5,3,417847
ccfbad37-9a5e-45e2-b498-373c8c9792eb,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,2716edfd-778f-46d0-926b-ab4eb8155a31,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,4501006464537369004430935373631080192024,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",63,recalled_1_se,recalled_uncert_avg,4,4,2,1311722
825b20ba-9afe-4eb6-94db-cb41ff030013,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,09372c25-1008-49f4-a2d4-37cf36cd1df8,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,450616464537369204515131537363900160024,"{'q_appeal': '3', 'q_sample_size': '4', 'q_overall': '2'}",55,recalled_1_se,recalled_uncert_avg,3,4,2,234374
71adca79-c874-44d8-9eb2-8631691974f6,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,656b8828-be78-4816-ba9b-ed4b3086f819,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,450100646453736920451513153736920902733720128024,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",96,recalled_1_se,recalled_uncert_avg,4,4,2,336276
e6c4bd08-cc9b-4431-8e88-1fccd2ef3d3d,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,7dc31a7a-4269-4041-b031-86490831b866,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,4501006464537369204515131537363720128024,"{'q_appeal': '3', 'q_sample_size': '4', 'q_overall': '3'}",55,recalled_1_sd,recalled_uncert_avg,3,4,3,379367
1232c9ea-8015-4ecc-a54a-68b88beb9966,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,4d26ad88-508b-493d-909d-88ce939196b6,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,450101575373692045151315373632560144024,"{'q_appeal': '5', 'q_sample_size': '2', 'q_overall': '3'}",60,recalled_1_se,recalled_uncert_avg,5,2,3,5472117
3b429122-ac69-486d-b4cc-c251306c3873,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,352b823f-5fee-4b0b-b055-5e919ef5e02a,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,450101575373692045151315373631440256030,"{'q_appeal': '3', 'q_sample_size': '5', 'q_overall': '3'}",55,recalled_2_sd,recalled_uncert_avg,3,5,3,279887
c12fb0b7-c176-41d0-8926-3280862de3f0,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,45940783-ab5c-4dab-baa3-58b074aa3782,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,450101575373692045151315373631440256024,"{'q_appeal': '5', 'q_sample_size': '5', 'q_overall': '2'}",55,recalled_1_sd,recalled_uncert_avg,5,5,2,332780
eec5d536-bc97-4fb3-9064-f1afecdbbdf1,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,3efa3661-612a-44c2-acdf-a9ae80c27acc,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,4501006464537369204515131537363864153624,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '1'}",75,recalled_1_sd,recalled_uncert_pop,4,4,1,396171
48ab3b46-7bdc-42f2-a7c3-0659808d323f,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,e60cd0e3-2b37-4a66-8302-e8e9a7e36142,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05010064649102010010191001440256024,"{'q_appeal': '1', 'q_sample_size': '2', 'q_overall': '5'}",59,recalled_1_se,recalled_uncert_avg,1,2,5,771044
3dfabd80-5294-4368-a66a-85f5aab88236,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,3b3fac8a-4e27-4ee7-93f5-ac759b4f23bb,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,0501015660511514116051150118082032,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",99,recalled_1_se,recalled_uncert_pop,4,4,2,296262
07c830c9-c4bd-4a21-8f40-0c610c2ccb86,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,8a8ca483-0657-492a-b450-b7aa67fb67a8,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,4501006464537369204515131537363864153624,"{'q_appeal': '3', 'q_sample_size': '5', 'q_overall': '3'}",70,recalled_1_se,recalled_uncert_avg,3,5,3,401175
5e5823f9-ede5-4209-ba5b-f5428b277bfd,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,d09cb83c-b730-44a6-a2d7-439987e65885,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05010159002010010190001600256024,"{'q_appeal': '5', 'q_sample_size': '5', 'q_overall': '3'}",62,recalled_1_se,recalled_uncert_avg,5,5,3,408650
10797efe-5a14-4c9b-a91a-a2beb840c868,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,43f21a22-0376-46b2-9244-3d2256e38e0e,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,0501006464910201001019100864153624,"{'q_appeal': '3', 'q_sample_size': '3', 'q_overall': '3'}",62,recalled_1_se,recalled_uncert_avg,3,3,3,593626
309b9afb-64ec-4dc0-a92d-bb491f239ff6,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,baa1a653-16a8-4f2a-9d20-13306ee69377,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064645373692045151595373631080192024,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",68,recalled_1_se,recalled_uncert_avg,4,4,2,202481
395af444-0997-4327-b96f-acb75355d36a,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,3cdc7a83-f2f4-4c35-922b-847eae2e2e83,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05011353736920451513153736078639324,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '2'}",75,recalled_1_sd,recalled_uncert_pop,4,3,2,218124
6c67026d-0c8a-4d4e-beb4-a6350edc6762,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,fa9e9f03-74dc-4921-b957-c6c7f334bec1,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05010064649102010010191001000150024,"{'q_appeal': '3', 'q_sample_size': '4', 'q_overall': '2'}",80,recalled_1_se,recalled_uncert_avg,3,4,2,260012
b095dd7a-bf18-4701-a4b7-c5da33844ebf,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,54325d10-b74d-4868-9b50-a1c97bb81bf2,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,4501186645373692045151315373631080192024,"{'q_appeal': '2', 'q_sample_size': '4', 'q_overall': '3'}",99,recalled_1_sd,recalled_uncert_pop,2,4,3,291349
d48358fc-7013-437f-82d2-bb1632bbe46d,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,32ab2f03-8b7d-4921-8693-7fd4884c2917,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,3501015760511514126051151900144024,"{'q_appeal': '1', 'q_sample_size': '1', 'q_overall': '5'}",50,recalled_1_se,recalled_uncert_avg,1,1,5,393945
3ab38aee-05c7-4c8d-898d-58003b56c53a,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,9119b754-cd51-479f-85c3-c3734ccba865,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010126537369204515131537363800128024,"{'q_appeal': '2', 'q_sample_size': '5', 'q_overall': '2'}",90,recalled_1_se,recalled_uncert_avg,2,5,2,993483
2097692a-0ec5-43ed-b672-7523a3b417c7,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,4515a6d1-0e5e-498f-b503-d2059eade60a,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064645373692045151315373631080192024,"{'q_appeal': '5', 'q_sample_size': '4', 'q_overall': '3'}",50,recalled_1_se,recalled_uncert_pop,5,4,3,254345
a5f6440e-4b76-4d6a-b11a-73bb13861360,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,e0babeb7-7ef8-4df0-a2b7-b1d91dbfc02d,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05010159102010010191001152204824,"{'q_appeal': '2', 'q_sample_size': '4', 'q_overall': '3'}",55,recalled_1_se,recalled_uncert_avg,2,4,3,200421
51636346-ed64-47cc-a621-59a1ed15ce8b,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,e0275194-70d0-4b90-a6cd-615a3c96cb1c,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05014716051151412151486041084439032,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '3'}",65,recalled_1_se,recalled_uncert_pop,4,4,3,624970
fb4288c9-2ed5-4fb1-a144-c874b3a8f74d,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,95e594f7-d9bf-4fcc-b238-2bd01cefae98,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,350101466051151406051151900144024,"{'q_appeal': '4', 'q_sample_size': '5', 'q_overall': '3'}",51,recalled_1_se,recalled_uncert_pop,4,5,3,1147072
17d3b03e-cbb3-4472-95e9-a5c2694766d7,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,edee0c3b-7cb8-47e7-99cd-58d8d547e38e,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064645373692045151315373631080192024,"{'q_appeal': '3', 'q_sample_size': '5', 'q_overall': '3'}",60,recalled_1_se,recalled_uncert_avg,3,5,3,299617
3fddf6ca-864b-46e8-8415-cce0f7f7dfe9,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,25863409-4040-4ba7-913a-c02c2ce46cf3,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,0501153736409204515131553736082341224,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '5'}",52,recalled_1_se,recalled_uncert_avg,4,4,5,630536
ed8b0084-f7e8-40d1-ac27-d741fdf80182,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,31355444-1ed8-42cd-a6f5-5535899585a2,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,4501006464537369204515131537369209027331024128024,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '4'}",52,recalled_1_se,recalled_uncert_avg,4,3,4,481134
7f013aa5-2f9e-4be5-a201-cbd9e7304f02,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,a5111ce2-8205-480b-81b8-062c7c9842cc,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,4501006464537369204515131537369209027331024128024,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '4'}",52,recalled_1_se,recalled_uncert_avg,4,3,4,96760
e87c09f8-52fe-4c62-90a2-c6b51adf0211,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,4bb28eab-459d-4cf7-a274-a0e1627f07c9,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,0501466051151411151486041073641432,"{'q_appeal': '5', 'q_sample_size': '5', 'q_overall': '1'}",70,recalled_1_se,recalled_uncert_pop,5,5,1,197309
d7c7d3ec-a03b-4986-9481-5b5ba33de799,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,2493a7b7-b1bc-4afa-8886-d444084f510a,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05010064649102010010191002160384024,"{'q_appeal': '5', 'q_sample_size': '3', 'q_overall': '3'}",51,recalled_1_sd,recalled_uncert_pop,5,3,3,671727
a5f2778d-aa77-47b5-be46-e6d505399e92,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,7d1ed8ca-3366-4975-8ca7-45cf9138dff2,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,4501006464537369204515131537363720128024,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",60,recalled_1_sd,recalled_uncert_pop,4,4,2,267087
1807bd5f-affb-4147-98c6-92dac2251f7d,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,ecfe39b6-7952-4836-b4c7-09516ada80dc,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05014716051151412151486041081237532,"{'q_appeal': '4', 'q_sample_size': '5', 'q_overall': '2'}",55,recalled_1_se,recalled_uncert_avg,4,5,2,321249
2ced24df-7db6-42c0-8688-b6a11a723d84,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,729751b8-41fd-4534-8dda-2245d6ade8fd,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064645373692045151075373631050168024,"{'q_appeal': '4', 'q_sample_size': '2', 'q_overall': '3'}",99,recalled_1_se,recalled_uncert_pop,4,2,3,256064
9704f655-46f1-4b8e-93e8-ca8dce1e3bb0,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,7f90a189-8fb1-4120-b368-08e3ab4c9eba,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010114537369104472114537363800128024,"{'q_appeal': '3', 'q_sample_size': '5', 'q_overall': '2'}",55,recalled_1_sd,recalled_uncert_pop,3,5,2,274918
4783b129-3aef-4a87-9e76-9930900ff7ff,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,8c281634-9941-498e-80ac-8ea190db9ae2,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010105537368704280141537363900144024,"{'q_appeal': '2', 'q_sample_size': '4', 'q_overall': '3'}",52,recalled_1_se,recalled_uncert_avg,2,4,3,183075
c30d08df-2fe1-45e9-8e14-1a5ea7963271,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,a76b9a4f-25be-4509-9ac3-6d9d3f674722,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,4501006464537369204515131537369209027331080192024,"{'q_appeal': '3', 'q_sample_size': '3', 'q_overall': '4'}",60,recalled_1_se,recalled_uncert_avg,3,3,4,426878
ae3a95cb-04da-4102-8cb3-2528576ca743,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,fe0d9d1e-1fd2-414f-b72e-846f2cae9f91,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064537369204515131537363900160024,"{'q_appeal': '3', 'q_sample_size': '1', 'q_overall': '4'}",50,recalled_1_sd,recalled_uncert_avg,3,1,4,322011
a7fc495f-d5e6-4edb-8074-e3f43f416241,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,3e08d7a8-8a6d-48e4-8ba7-6d07500ea3cf,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,0501015910201001019100900144024,"{'q_appeal': '3', 'q_sample_size': '2', 'q_overall': '3'}",52,recalled_1_sd,recalled_uncert_pop,3,2,3,142396
381454fb-7088-4382-8a52-c46ddbef1f38,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,27164803-babe-4830-add2-5a672fbfedf6,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064645373692045151315373631080192024,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '3'}",55,recalled_2_se,recalled_uncert_pop,4,4,3,251535
cf77ae32-9aa1-4e3a-9b04-c95fdce5b74b,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,6bffbd4f-1175-49a4-b1b0-56ca5ae28632,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010157537369204515131537363900144030,"{'q_appeal': '5', 'q_sample_size': '5', 'q_overall': '1'}",100,recalled_1_se,recalled_uncert_pop,5,5,1,10982831
9ee2ecb0-5ebe-4b66-bfc2-50d67b742c12,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,2d97f373-5619-4797-8722-a49ff48f0612,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,35010157605115141260511511692300824,"{'q_appeal': '2', 'q_sample_size': '5', 'q_overall': '4'}",99,recalled_1_se,recalled_uncert_avg,2,5,4,326715
17f2bc7d-61ce-4c6c-9b8f-51ab4885866e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,709555a2-5cf7-4b31-afde-099dd0b541a6,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05010064649102010010191001440256024,"{'q_appeal': '3', 'q_sample_size': '3', 'q_overall': '2'}",60,recalled_1_sd,recalled_uncert_pop,3,3,2,380538
cb953621-b437-4ef6-b5b8-5c9eb876d2a2,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,40ae7219-36bb-4413-b86f-1d4d216d6abf,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,0501015660511514126051150111283432,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",60,recalled_1_se,recalled_uncert_avg,4,4,2,315305
f5848088-6a04-4ff9-9826-38e193414dcf,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,6c8442ab-53e6-4cdf-a5cf-67e1b028f2f7,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,050118664910201001019100768136624,"{'q_appeal': '4', 'q_sample_size': '2', 'q_overall': '4'}",55,recalled_1_sd,recalled_uncert_pop,4,2,4,480551
2846ab05-378b-479c-adb4-a7632e75f916,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,d988a769-54af-4d7f-bd07-03c776aebb3e,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064645373692045151315373631440344024,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '3'}",52,recalled_1_sd,recalled_uncert_pop,4,3,3,671973
62428203-a73f-48d5-b79f-9d4df9f2d5d1,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,dd460f04-1a05-4230-ac83-13f35c3578cd,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,0501015660511514126051150102476832,"{'q_appeal': '3', 'q_sample_size': '3', 'q_overall': '5'}",75,recalled_1_se,recalled_uncert_avg,3,3,5,361840
d9f7b2f5-af5b-4545-a126-8e919b9297c6,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,21f6ca12-cb65-4a03-a7d6-284a85225fc1,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,4501006464537369204515131537363720128024,"{'q_appeal': '4', 'q_sample_size': '5', 'q_overall': '3'}",52,recalled_1_se,recalled_uncert_pop,4,5,3,529364
60999048-e761-4b28-b2e5-f002aff67f40,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,a8eb5715-da4c-4c5d-84cf-16a5bcde4458,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,0501186649002010010190001080192024,"{'q_appeal': '1', 'q_sample_size': '3', 'q_overall': '5'}",50,recalled_1_se,recalled_uncert_avg,1,3,5,1102253
6dc4effc-553d-45d3-934d-b746b5dbbd9b,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,608af55c-80c0-439f-aa6a-a71224325a0c,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05014716051151412151486041066737532,"{'q_appeal': '2', 'q_sample_size': '4', 'q_overall': '4'}",99,recalled_1_se,recalled_uncert_avg,2,4,4,452155
3a526b98-8f39-4bdb-8a87-4f79f573a124,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,dbeb76a7-6e03-4038-9754-170dd492d7e0,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,4501006464537369204515131537369209027331440256024,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '4'}",50,recalled_1_se,recalled_uncert_avg,4,4,4,759110
317295fe-dc53-4135-9cb7-6042cf6e637b,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,09e9f3e7-b787-4f1f-a959-a7f6c62e1c6f,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,4501006464537369204515131537369209026731080192024,"{'q_appeal': '5', 'q_sample_size': '4', 'q_overall': '5'}",50,recalled_1_sd,recalled_uncert_avg,5,4,5,257368
150b3d26-8693-455f-87d3-d385f9f9bfe8,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,fd9adf64-50b8-4b1d-95bd-e7611278b29d,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,450100646453736920451513153736920902733768136624,"{'q_appeal': '3', 'q_sample_size': '5', 'q_overall': '4'}",50,recalled_1_se,recalled_uncert_avg,3,5,4,859786
