assignmentId,condition,experiment,hitId,id,study_id,workerId,guess,trial,mu1,mu2,variance1,variance2,n1,n2,psup,signed_error,unsigned_error
86962f1b-a27f-4937-927c-17e2de503913,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,435fb5c8-2cee-4401-889b-33e2434d5b4a,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,99.0,2,2.52,1.41,1.99,0.72,125.0,118.0,75,24.0,24.0
86962f1b-a27f-4937-927c-17e2de503913,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,5106a793-d20f-4cb5-a6d2-1faf9da08a06,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,50.0,3,2.86,2.71,0.52,1.93,136.0,148.0,54,-4.0,4.0
86962f1b-a27f-4937-927c-17e2de503913,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,ff591910-1441-42cc-8419-e41d4ccb16c0,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,55.0,4,1.82,1.52,1.14,1.45,128.0,116.0,56,-1.0,1.0
86962f1b-a27f-4937-927c-17e2de503913,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,7a2c8a2a-0362-42fd-8677-cf3d094d5a0b,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,99.0,5,1.93,1.18,0.88,1.61,203.0,181.0,68,31.0,31.0
7a5e145e-c138-42d9-99d2-f0043a303645,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,113afd15-2bc1-41bb-a99e-fb2ad7899f5c,paper-review-pilot-2,4501006464537369104472164537369108647131080192024,58.0,1,1.84,1.47,0.69,1.58,166.0,169.0,60,-2.0,2.0
53d2d936-aba3-4092-9865-a2cafe66606d,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,8593fb31-484d-4244-8655-0d4a402ccd43,paper-review-pilot-2,4501006464537369104472164537369108647131440256024,70.0,1,1.5,1.04,0.94,1.18,84.0,88.0,62,8.0,8.0
53d2d936-aba3-4092-9865-a2cafe66606d,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,3bfcd8ff-8b26-4a2f-a70b-b26cbc69cfe4,paper-review-pilot-2,4501006464537369104472164537369108647131440256024,60.0,2,2.63,2.2,1.21,1.62,80.0,96.0,60,0.0,0.0
62cfbc08-b48d-4aad-9b46-34490bb176aa,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,9c71c609-5424-4deb-b9a7-fc6c95566206,paper-review-pilot-2,4501006464537369204515107537369209026231152275224,80.0,1,1.5,1.25,1.12,1.44,139.0,146.0,56,24.0,24.0
62cfbc08-b48d-4aad-9b46-34490bb176aa,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,1b5851bd-41d4-4f24-9152-00765a56c2fe,paper-review-pilot-2,4501006464537369204515107537369209026231152275224,95.0,2,0.9,0.57,0.59,1.51,52.0,52.0,59,36.0,36.0
7a5e145e-c138-42d9-99d2-f0043a303645,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,bbf09610-0a4d-49d1-8d9c-2deb8b513816,paper-review-pilot-2,4501006464537369104472164537369108647131080192024,59.0,2,1.2,0.65,1.9,1.01,48.0,57.0,63,-4.0,4.0
7a5e145e-c138-42d9-99d2-f0043a303645,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,6d65c2a7-08e0-47bd-b550-9b16d9e18fbb,paper-review-pilot-2,4501006464537369104472164537369108647131080192024,50.0,3,1.45,1.27,0.88,1.67,127.0,143.0,54,-4.0,4.0
7a5e145e-c138-42d9-99d2-f0043a303645,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,519621e9-f118-464e-b7aa-8d392db55280,paper-review-pilot-2,4501006464537369104472164537369108647131080192024,68.0,4,2.43,2.09,0.7,0.67,79.0,80.0,61,7.0,7.0
7a5e145e-c138-42d9-99d2-f0043a303645,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,6f037211-1bc0-4a27-8850-7e859a050d8f,paper-review-pilot-2,4501006464537369104472164537369108647131080192024,50.0,5,2.93,2.82,1.98,1.43,198.0,186.0,52,-2.0,2.0
62cfbc08-b48d-4aad-9b46-34490bb176aa,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,2d8a627e-8acc-411b-90c9-4847eca6fa16,paper-review-pilot-2,4501006464537369204515107537369209026231152275224,95.0,3,2.81,2.21,2.0,0.84,72.0,78.0,64,31.0,31.0
62cfbc08-b48d-4aad-9b46-34490bb176aa,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,5f5fceba-2528-44f4-a3bc-3d525043d72a,paper-review-pilot-2,4501006464537369204515107537369209026231152275224,99.0,4,2.65,2.49,1.98,1.88,184.0,191.0,53,46.0,46.0
62cfbc08-b48d-4aad-9b46-34490bb176aa,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,e1487e39-726e-4847-b4be-0ea4cebbd826,paper-review-pilot-2,4501006464537369204515107537369209026231152275224,100.0,5,2.39,1.82,0.55,1.05,130.0,138.0,67,33.0,33.0
009d07f1-7df6-44ea-a42b-a761f8c12d59,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,c696f1a7-393f-442f-9785-b80e365f0a5f,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,90.0,1,1.02,0.6,1.9,1.78,96.0,106.0,59,31.0,31.0
009d07f1-7df6-44ea-a42b-a761f8c12d59,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,9a3eb12b-78f5-46c4-9b7e-a5fdb9cc79e8,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,50.0,2,0.1,0.06,0.55,1.36,172.0,185.0,51,-1.0,1.0
009d07f1-7df6-44ea-a42b-a761f8c12d59,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,0bc836ce-eb20-4b9c-b697-842423dfb661,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,50.0,3,1.8,1.73,1.34,0.88,185.0,201.0,52,-2.0,2.0
009d07f1-7df6-44ea-a42b-a761f8c12d59,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,266184ee-53d7-42e4-a202-e46cd6aace8c,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,99.0,4,2.57,1.76,0.9,1.11,142.0,135.0,72,27.0,27.0
009d07f1-7df6-44ea-a42b-a761f8c12d59,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,cc4020cc-b932-4925-9c20-5db1f9321d52,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,55.0,5,1.19,1.0,1.97,1.8,113.0,97.0,54,1.0,1.0
53d2d936-aba3-4092-9865-a2cafe66606d,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,60f2a86a-08c1-4103-9019-c2df68fc1e82,paper-review-pilot-2,4501006464537369104472164537369108647131440256024,55.0,3,2.33,1.94,1.67,1.9,141.0,117.0,57,-2.0,2.0
53d2d936-aba3-4092-9865-a2cafe66606d,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,831b924f-8418-4856-8616-f2c50863108f,paper-review-pilot-2,4501006464537369104472164537369108647131440256024,60.0,4,2.48,2.18,1.89,0.75,160.0,190.0,56,4.0,4.0
53d2d936-aba3-4092-9865-a2cafe66606d,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,3b526226-b9fe-4aa9-bb1d-e9104e83134c,paper-review-pilot-2,4501006464537369104472164537369108647131440256024,70.0,5,2.74,1.91,0.85,2.0,88.0,81.0,69,1.0,1.0
c6c686ec-23e7-4bb0-8380-bd43b2ded936,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,7c8641e9-6ab4-4dab-bfca-7030bd9f0325,paper-review-pilot-2,4501006464537369104472124537369108646731440256024,60.0,1,2.02,2.0,1.59,1.74,129.0,139.0,50,10.0,10.0
c6c686ec-23e7-4bb0-8380-bd43b2ded936,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f3963326-a6c1-4cae-93eb-901f13985ed8,paper-review-pilot-2,4501006464537369104472124537369108646731440256024,80.0,2,2.3,1.96,1.09,1.92,75.0,76.0,57,23.0,23.0
c6c686ec-23e7-4bb0-8380-bd43b2ded936,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,34f487db-719a-4895-810b-37d8ca76fc53,paper-review-pilot-2,4501006464537369104472124537369108646731440256024,75.0,3,2.4,2.24,1.74,1.26,98.0,113.0,54,21.0,21.0
c6c686ec-23e7-4bb0-8380-bd43b2ded936,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,b2e2cc0c-cd69-4613-aba9-367bfd324ff1,paper-review-pilot-2,4501006464537369104472124537369108646731440256024,95.0,4,2.47,1.98,1.59,1.66,101.0,101.0,61,34.0,34.0
c6c686ec-23e7-4bb0-8380-bd43b2ded936,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,5e3ca404-be2d-4331-b5a3-5ad7f7eda388,paper-review-pilot-2,4501006464537369104472124537369108646731440256024,100.0,5,2.99,2.02,1.7,0.61,151.0,169.0,74,26.0,26.0
36258df3-720f-4c77-b4ef-910f7a411ea2,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,fb255946-af6d-4d02-ada9-d9ea3cb9566f,paper-review-pilot-2,45010064537369204515107537363752112824,90.0,1,0.52,0.07,0.73,1.73,148.0,136.0,61,29.0,29.0
36258df3-720f-4c77-b4ef-910f7a411ea2,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,e766fdd5-c17f-4a12-b39b-e76d152ab0be,paper-review-pilot-2,45010064537369204515107537363752112824,80.0,2,1.03,0.6,0.79,1.49,128.0,127.0,61,19.0,19.0
36258df3-720f-4c77-b4ef-910f7a411ea2,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,0baea214-72ff-40a1-b6be-25871d84b81a,paper-review-pilot-2,45010064537369204515107537363752112824,80.0,3,2.4,1.98,1.08,1.4,149.0,159.0,61,19.0,19.0
36258df3-720f-4c77-b4ef-910f7a411ea2,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,952bcc95-c96f-4bde-a167-d3a947723fc0,paper-review-pilot-2,45010064537369204515107537363752112824,95.0,4,2.66,2.09,0.52,1.2,154.0,155.0,67,28.0,28.0
36258df3-720f-4c77-b4ef-910f7a411ea2,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,e8fe5db8-f7d9-4a86-b9cc-2a773206659b,paper-review-pilot-2,45010064537369204515107537363752112824,80.0,5,2.67,1.82,1.81,1.43,151.0,171.0,68,12.0,12.0
675123b0-3c82-4f0c-8966-26e8772fbb60,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,426511a1-c926-49db-b943-3c39abb049eb,paper-review-pilot-2,450100645373692045151075373631440256024,60.0,1,1.56,0.43,1.24,1.84,184.0,159.0,74,-14.0,14.0
675123b0-3c82-4f0c-8966-26e8772fbb60,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f1f4955d-ab89-4bce-9aae-5ff4e9e39454,paper-review-pilot-2,450100645373692045151075373631440256024,51.0,2,1.21,1.05,1.0,1.43,187.0,195.0,54,-3.0,3.0
675123b0-3c82-4f0c-8966-26e8772fbb60,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,9678707c-ccdf-4750-89eb-f4864da70e35,paper-review-pilot-2,450100645373692045151075373631440256024,52.0,4,0.68,0.05,1.82,0.83,60.0,48.0,65,-13.0,13.0
675123b0-3c82-4f0c-8966-26e8772fbb60,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,c79624a3-039c-4d17-b235-a33057bfbe0a,paper-review-pilot-2,450100645373692045151075373631440256024,54.0,5,1.93,1.46,0.51,1.5,79.0,89.0,63,-9.0,9.0
e20aa1ca-fcfb-4eec-a267-3b0f04c45e77,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,6395be7e-8221-428e-92b1-9ca2879ca567,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,70.0,1,1.67,0.91,0.54,1.0,97.0,102.0,73,-3.0,3.0
675123b0-3c82-4f0c-8966-26e8772fbb60,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,0155784f-86b7-450f-b51f-a8021336eeae,paper-review-pilot-2,450100645373692045151075373631440256024,50.0,3,2.13,1.98,1.03,1.21,69.0,60.0,54,-4.0,4.0
e20aa1ca-fcfb-4eec-a267-3b0f04c45e77,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,e9287e96-1ae7-4a2a-af4d-821ea74b683b,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,60.0,2,1.03,0.58,0.69,1.9,162.0,191.0,61,-1.0,1.0
e20aa1ca-fcfb-4eec-a267-3b0f04c45e77,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,36e1a90e-9669-453f-8e58-7a2f26909926,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,60.0,3,1.33,1.23,1.39,0.95,74.0,75.0,53,7.0,7.0
e20aa1ca-fcfb-4eec-a267-3b0f04c45e77,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,b9054cdd-96d1-4a3d-9c37-bdb5445329bf,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,65.0,4,2.62,1.55,1.75,1.18,161.0,170.0,73,-8.0,8.0
e20aa1ca-fcfb-4eec-a267-3b0f04c45e77,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,3e317340-3030-4408-ab31-9d1fb10c2f16,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,55.0,5,2.53,2.51,1.54,0.91,81.0,82.0,51,4.0,4.0
6cb035e1-d409-475f-97f0-cc48b0b3136a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,de1ae456-e1bf-45cb-aa9e-2c4a45cd08e4,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,52.0,1,1.31,1.18,0.8,0.88,63.0,49.0,54,-2.0,2.0
6cb035e1-d409-475f-97f0-cc48b0b3136a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,54a92829-6742-4bac-b04c-2881d8f1c7c2,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,58.0,2,0.96,0.47,1.07,1.18,76.0,84.0,63,-5.0,5.0
6cb035e1-d409-475f-97f0-cc48b0b3136a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,2f9cb80f-aa89-4690-a490-c4d718bb1333,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,50.0,3,2.31,2.29,1.05,0.65,75.0,55.0,51,-1.0,1.0
6cb035e1-d409-475f-97f0-cc48b0b3136a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,3ca07175-4403-4b98-a319-b723bd009647,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,58.0,4,0.68,0.18,1.51,0.79,158.0,160.0,63,-5.0,5.0
6cb035e1-d409-475f-97f0-cc48b0b3136a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f63d75a3-ce79-4e9e-8e98-833bfc7b2fbd,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,54.0,5,1.92,1.64,0.94,0.83,97.0,108.0,57,-3.0,3.0
67a139a9-f4a5-4a2e-ba93-f6c83db1fcf9,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,5039a448-53a2-4f9c-bcad-33e1618d3a2b,paper-review-pilot-2,4501006464537369204515107537369209026231080162024,99.0,1,1.1,0.63,1.76,1.01,69.0,72.0,61,38.0,38.0
67a139a9-f4a5-4a2e-ba93-f6c83db1fcf9,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,7d521ffa-5aba-4d7e-b5f1-615f15761f90,paper-review-pilot-2,4501006464537369204515107537369209026231080162024,99.0,2,2.65,1.87,1.22,0.9,180.0,190.0,70,29.0,29.0
67a139a9-f4a5-4a2e-ba93-f6c83db1fcf9,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,345b9f0f-f629-4d8f-b8f9-02491f09469a,paper-review-pilot-2,4501006464537369204515107537369209026231080162024,95.0,3,1.3,0.97,1.21,1.7,143.0,136.0,57,38.0,38.0
67a139a9-f4a5-4a2e-ba93-f6c83db1fcf9,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,62f4ad0b-55c4-47c3-aebe-f8b814c8f2e2,paper-review-pilot-2,4501006464537369204515107537369209026231080162024,99.0,4,0.81,0.17,1.4,1.57,139.0,154.0,64,35.0,35.0
67a139a9-f4a5-4a2e-ba93-f6c83db1fcf9,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,5d0b0bc6-5f53-4af4-999c-a253c262f17b,paper-review-pilot-2,4501006464537369204515107537369209026231080162024,92.0,5,1.37,0.96,1.11,1.69,85.0,77.0,60,32.0,32.0
37b9a21a-044b-4c87-be10-cbbb2126b9b0,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,4f507e84-df84-454b-9f95-3967f2db75cf,paper-review-pilot-2,4501006464537369104472124537369108647031000150024,50.0,1,1.67,1.01,1.58,1.26,121.0,112.0,65,-15.0,15.0
37b9a21a-044b-4c87-be10-cbbb2126b9b0,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,7f258a15-1786-49a9-b287-fcad59df2083,paper-review-pilot-2,4501006464537369104472124537369108647031000150024,50.0,2,1.81,1.51,0.73,0.88,147.0,161.0,59,-9.0,9.0
37b9a21a-044b-4c87-be10-cbbb2126b9b0,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,88d199cc-4799-4061-b33e-0f0839634a54,paper-review-pilot-2,4501006464537369104472124537369108647031000150024,50.0,3,2.55,1.7,0.89,1.99,77.0,70.0,69,-19.0,19.0
37b9a21a-044b-4c87-be10-cbbb2126b9b0,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,ba598b34-c509-405e-a54d-ef148a31138c,paper-review-pilot-2,4501006464537369104472124537369108647031000150024,50.0,4,2.23,1.83,1.58,0.91,147.0,135.0,60,-10.0,10.0
37b9a21a-044b-4c87-be10-cbbb2126b9b0,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,03805040-d759-44ed-af17-78eb4e3c9cb3,paper-review-pilot-2,4501006464537369104472124537369108647031000150024,50.0,5,1.4,0.47,1.18,0.71,100.0,126.0,75,-25.0,25.0
e8917b85-12a4-4163-be40-23108571dffa,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,2a6df772-f6c5-4c06-8c98-e1790b4b945e,paper-review-pilot-2,4501006464537369104472124537369108646731440256124,50.0,1,1.32,1.26,1.5,1.5,134.0,150.0,51,-1.0,1.0
e8917b85-12a4-4163-be40-23108571dffa,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,a353a14d-bc2a-4b55-afbf-07790e369656,paper-review-pilot-2,4501006464537369104472124537369108646731440256124,65.0,2,2.51,1.5,1.5,1.77,194.0,191.0,71,-6.0,6.0
e8917b85-12a4-4163-be40-23108571dffa,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,66441f68-6d50-460e-ae67-00ec80743914,paper-review-pilot-2,4501006464537369104472124537369108646731440256124,55.0,3,2.68,2.28,0.56,1.59,207.0,176.0,61,-6.0,6.0
e8917b85-12a4-4163-be40-23108571dffa,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,90203f68-3d11-4c52-9833-3703294b639a,paper-review-pilot-2,4501006464537369104472124537369108646731440256124,60.0,4,2.7,2.02,1.74,0.9,94.0,101.0,66,-6.0,6.0
e8917b85-12a4-4163-be40-23108571dffa,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,20ff9fac-e6c9-42a0-b390-8764d8e3c4ff,paper-review-pilot-2,4501006464537369104472124537369108646731440256124,52.0,5,2.08,1.86,0.78,1.08,197.0,197.0,56,-4.0,4.0
8065b063-057a-42b9-830a-705e6388ebb4,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,a0568688-07e2-46d2-952e-86a86a8934bb,paper-review-pilot-2,4501006464537369204515107537369209026231003150424,95.0,1,2.78,1.89,1.74,0.91,155.0,165.0,71,24.0,24.0
8065b063-057a-42b9-830a-705e6388ebb4,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,4cb53d99-461f-4ce6-b4c7-d140dd68275e,paper-review-pilot-2,4501006464537369204515107537369209026231003150424,70.0,2,0.77,0.28,1.26,1.64,156.0,150.0,61,9.0,9.0
8065b063-057a-42b9-830a-705e6388ebb4,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,228294cc-3f03-4e41-83ec-424287e487a9,paper-review-pilot-2,4501006464537369204515107537369209026231003150424,90.0,3,1.36,0.35,1.44,0.87,94.0,111.0,75,15.0,15.0
8065b063-057a-42b9-830a-705e6388ebb4,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,eec3d700-9bb1-4bb1-8316-6232a8763086,paper-review-pilot-2,4501006464537369204515107537369209026231003150424,50.0,4,2.09,1.29,1.91,0.6,59.0,52.0,69,-19.0,19.0
8065b063-057a-42b9-830a-705e6388ebb4,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,13f328a8-e489-425e-a534-a746cfd8a3d9,paper-review-pilot-2,4501006464537369204515107537369209026231003150424,70.0,5,2.64,1.87,0.81,1.17,154.0,184.0,71,-1.0,1.0
c3a18922-3923-48f9-9185-7aa55cbc0c5a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,ec6e2b2f-00d9-4447-ac5a-000f633fbd45,paper-review-pilot-2,4501006464537369204515107537369209026231728307224,54.0,1,2.85,2.34,1.1,1.29,93.0,103.0,63,-9.0,9.0
c3a18922-3923-48f9-9185-7aa55cbc0c5a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,8eec0d93-4150-4268-a50f-fb82e6b656d9,paper-review-pilot-2,4501006464537369204515107537369209026231728307224,65.0,2,1.22,0.2,1.6,1.76,69.0,77.0,71,-6.0,6.0
c3a18922-3923-48f9-9185-7aa55cbc0c5a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f6373487-ab9a-4494-a5bd-3729c2055d1d,paper-review-pilot-2,4501006464537369204515107537369209026231728307224,53.0,3,2.57,2.29,1.42,1.37,167.0,182.0,56,-3.0,3.0
c3a18922-3923-48f9-9185-7aa55cbc0c5a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,b168547b-ab62-466f-bf44-f4663964ed36,paper-review-pilot-2,4501006464537369204515107537369209026231728307224,51.0,4,2.55,2.44,1.39,1.29,169.0,149.0,53,-2.0,2.0
c3a18922-3923-48f9-9185-7aa55cbc0c5a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,6686f585-382c-4f02-9ae7-046e97f5402e,paper-review-pilot-2,4501006464537369204515107537369209026231728307224,60.0,5,1.53,0.35,1.98,1.35,73.0,70.0,74,-14.0,14.0
d56c7655-f2b3-4908-a69d-d96e37435220,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,db8b1135-b546-4fd1-b1d2-05612c9d0437,paper-review-pilot-2,45010157537369204515107537369209025531050168030,97.0,1,1.22,0.17,1.14,1.18,138.0,145.0,75,22.0,22.0
d56c7655-f2b3-4908-a69d-d96e37435220,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,ac6a2425-9343-42d3-873d-2fb9555af248,paper-review-pilot-2,45010157537369204515107537369209025531050168030,99.0,2,2.01,0.89,1.67,0.99,201.0,186.0,75,24.0,24.0
d56c7655-f2b3-4908-a69d-d96e37435220,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,b8a42612-4a07-4235-8a6a-ff7e979684e1,paper-review-pilot-2,45010157537369204515107537369209025531050168030,67.0,3,1.55,1.35,0.71,1.37,107.0,111.0,56,11.0,11.0
d56c7655-f2b3-4908-a69d-d96e37435220,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,84202c33-e0b0-49ae-80c4-c071fb60a376,paper-review-pilot-2,45010157537369204515107537369209025531050168030,96.0,4,2.6,1.86,1.64,1.44,159.0,155.0,66,30.0,30.0
d56c7655-f2b3-4908-a69d-d96e37435220,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,dcd292cb-e9d9-4339-a17b-2ac4b6c287ce,paper-review-pilot-2,45010157537369204515107537369209025531050168030,80.0,5,1.0,0.65,1.67,1.1,78.0,79.0,57,23.0,23.0
4688a22b-04fa-4595-b8f0-e9d064df197a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,46627629-859e-450d-9b10-e2f73c02fb38,paper-review-pilot-2,4501006464537369104472124537369108647031080162024,57.0,1,2.85,2.28,1.95,0.61,133.0,132.0,64,-7.0,7.0
4688a22b-04fa-4595-b8f0-e9d064df197a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,8ecb24f5-a36f-4990-8229-5912cd40f146,paper-review-pilot-2,4501006464537369104472124537369108647031080162024,65.0,2,1.02,0.52,1.78,0.79,107.0,108.0,62,3.0,3.0
4688a22b-04fa-4595-b8f0-e9d064df197a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,5f474559-14a5-473a-b689-5877ef76a37c,paper-review-pilot-2,4501006464537369104472124537369108647031080162024,57.0,3,1.97,1.48,1.25,1.58,163.0,157.0,61,-4.0,4.0
4688a22b-04fa-4595-b8f0-e9d064df197a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,d0741b15-7379-48b8-a14f-df3de04fe5d3,paper-review-pilot-2,4501006464537369104472124537369108647031080162024,55.0,4,2.55,2.13,1.08,0.86,74.0,66.0,62,-7.0,7.0
4688a22b-04fa-4595-b8f0-e9d064df197a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,0bd89865-535d-4168-90c9-fb1ab67ad1be,paper-review-pilot-2,4501006464537369104472124537369108647031080162024,50.0,5,2.41,2.34,1.94,0.84,154.0,139.0,52,-2.0,2.0
