assignmentId,condition,experiment,hitId,id,study_id,workerId,rctComfort,currentlyDoingResearch,yearsExperience,has_phd,has_any_stats_training,has_read_rct,has_published,has_conducted_rct,has_took_course,has_analyzed_data,has_used_stats_software
3c18ee3e-bd18-40e3-80f8-7a9f0fb89b62,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,1a4f1278-bb9b-4665-93e0-6b062adf4aa7,paper-review-pilot-2,450100645373691044721645373631440256024,,,,,,,,,,,
3c55a37b-957c-49ca-af24-10f877d8737e,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,3a703646-068d-4ef1-92bf-1325c00586bd,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,,,,,,,,,,,
3cb0619c-358c-4f18-b71a-f1561e48e8a3,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,e6dde25c-cd48-4f12-b3fa-4955436b9174,paper-review-pilot-2,4501006464537369204515107537369209026231000150024,,,,,,,,,,,
3e57683b-3a0b-44af-b0f0-46235c561ba4,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,7ceb9d8b-4950-4e61-a63d-d3632f0f52f9,paper-review-pilot-2,4501006464537369204515107537369209026231152204824,4,0,6-10 years,True,1.0,True,True,False,True,False,True
3ff20ec2-2bfc-4f09-8118-499b423e5dc0,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,eb462ca5-fe03-4dd0-bc0a-102bec9e0fcb,paper-review-pilot-2,4501006464537369104472124537369108646731200192024,4,0,6-10 years,False,0.0,False,False,False,False,False,False
413c41b0-034a-4efe-ab17-78b921466eb1,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,2207cc58-c41e-4865-b38b-53d29f03416a,paper-review-pilot-2,4501006464537369204515107537369209026231440256024,4,1,3-5 years,False,1.0,True,True,True,True,True,True
41e8a98d-b2d6-436a-a3c6-97b85f5cafab,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f816edb6-4fd0-436f-83eb-e64465fdbfe0,paper-review-pilot-2,4501006464537369204515131537369209026731003150424,,,,,,,,,,,
42442657-0812-44ce-ab4d-e14b3e9b38fd,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,0124d57e-3709-486e-bb65-a0c904c60766,paper-review-pilot-2,4501006464537369204515107537369209025531728307224,,,,,,,,,,,
4273bfda-804a-4f5d-819f-5ae198f87a25,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,a283bb17-617b-42fb-9698-51251ac734da,paper-review-pilot-2,450100646453736920451510753736920902623720128024,,,,,,,,,,,
42dffe92-009e-4993-931f-c1560f856374,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,17b830f8-b9ac-494a-990c-27330be53c3c,paper-review-pilot-2,450100646453736920451510753736920902623720128024,,,,,,,,,,,
437c83f7-b8d7-4b2d-8a7f-f280cbdb05f9,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,b9180c33-ddbf-4685-998e-3971a08acdfa,paper-review-pilot-2,4501006464537369204515107537369209026231235219524,4,1,20+ years,False,2.0,True,False,True,False,True,True
44738754-68c3-44b1-8866-337f76007934,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,ce194d51-57e6-4a4c-b74c-6fd78c6ec6d3,paper-review-pilot-2,4501006464537369204515107537369209026231003150424,3,1,6-10 years,True,1.0,True,True,True,True,True,True
44fa11a3-8d06-4329-91b3-c097a94bd4fd,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,a7072467-eb04-4958-8df0-19946ac2cc0f,paper-review-pilot-2,450100646453736920451510753736920902623864153624,,,,,,,,,,,
45c0a632-ef35-46c2-b6ca-e7f264c528d3,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,a160ed59-aa48-42c5-afe9-2b9c38177255,paper-review-pilot-2,0501466051151411151486041084439032,,,,,,,,,,,
4688a22b-04fa-4595-b8f0-e9d064df197a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,27646ff8-ccae-4afd-ba32-5b472606ba7b,paper-review-pilot-2,4501006464537369104472124537369108647031080162024,3,0,1-2 years,True,2.0,True,True,True,True,True,True
46ea9a04-34ea-4421-ba26-543f519f5909,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f83bbbad-84eb-4cf4-a1e1-2438d542a5f1,paper-review-pilot-2,4501006464537369204515131537369209026731080192024,3,0,3-5 years,False,1.0,True,True,False,True,False,True
475e0aae-29b0-4d39-ac23-97d9cfb0644d,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,4fb20862-bf4a-47cf-b727-2a826783420e,paper-review-pilot-2,450100646453736920451510753736920902623720128024,2,0,Less than 1 year,False,2.0,True,False,False,False,False,True
47b8f5c1-64cb-47de-a4f4-1b9b2f4c7d7b,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,0eeca82e-3a22-46ba-95f9-135b7667c664,paper-review-pilot-2,4501006464537369204515131537369209026731600256024,,,,,,,,,,,
4958668c-9eb9-4c1d-ba9a-715fd87aeaa8,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,5bedecfa-9e1f-4f01-a39a-de2ec73cc6b8,paper-review-pilot-2,4501006464537369204515107537369209026231000150024,4,1,6-10 years,False,4.0,False,False,True,True,True,True
4a8d8602-c529-405d-95df-a17885e36c87,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,c5e6d374-13ea-402d-a21d-7d631e3020ee,paper-review-pilot-2,4501006464537369204515107537369209026231440344024,2,0,Less than 1 year,False,3.0,True,False,False,True,True,True
4aee13fd-a289-4805-8dfb-03c98a3f4b50,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,c4cd1509-0416-4429-9d58-a31311df3ac5,paper-review-pilot-2,450100646453736920451510753736920902623864153624,2,0,1-2 years,False,1.0,False,False,False,True,False,True
4cf6167f-cf0f-4146-b167-652e200b8891,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,c7e4b269-4e68-4733-a218-e35e0aa41735,paper-review-pilot-2,4501006464537369104472124537369108646731080192024,4,0,11-20 years,True,1.0,True,True,True,True,True,True
4dab4766-150f-4363-8402-a541975e1d81,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f33d4d98-6cd4-4203-9934-047e15a409e0,paper-review-pilot-2,4501006464537369204515131537369209026731000150024,,,,,,,,,,,
4edfd8bf-6ff3-4732-a31a-f339cc533cb7,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,5e5cc330-b5c2-4960-8b27-5523a4da24ee,paper-review-pilot-2,4501006464537369204515107537369209026231200192024,,,,,,,,,,,
4fccd338-0afa-4bce-b16b-d1dca8179139,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,cbe73984-f38e-445d-a2f7-d980ee776d3c,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,1,0,Less than 1 year,False,1.0,False,False,False,True,True,True
513e5195-b858-4c1b-9307-a9c125181d19,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,11e35a32-6c0a-41c4-a467-c38f317c0567,paper-review-pilot-2,45010157537369204515107537363900144030,,,,,,,,,,,
52290301-96c6-475e-9138-9c6745d1384a,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,9f5436d5-b8d7-49cc-8536-5d58dcff1b75,paper-review-pilot-2,4501006464537369204515107537369209026231003150424,,,,,,,,,,,
52421cdc-819b-47fe-8130-3aa00dd446e7,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,51dc96f7-0aae-437b-b8c7-c8269a756f57,paper-review-pilot-2,4501006464537369104472101537369108644831080192024,4,1,3-5 years,False,1.0,True,True,True,True,True,True
5336d669-46a4-4c69-bf8b-7345f3f5ec36,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,6e6e0c0a-2368-4dc9-910a-10ca939d6a36,paper-review-pilot-2,450100646453736920451513153736920902673720128024,,,,,,,,,,,
53d2d936-aba3-4092-9865-a2cafe66606d,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,b70dace8-98be-4ffc-8fd8-f07ffbf26c91,paper-review-pilot-2,4501006464537369104472164537369108647131440256024,2,0,11-20 years,False,2.0,True,False,True,True,False,False
54094e17-37f2-4786-b6a4-98dd273b2bcd,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,4a14a1b0-09a8-4894-8162-370075e15b33,paper-review-pilot-2,4501006464537369204515107537369209026231080256024,,,,,,,,,,,
54ad435d-ad06-4380-84c9-393c518f3941,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,605f574c-02b5-4ba7-849b-0e8103a58e7e,paper-review-pilot-2,4501006464537369204515107537369209025531110166424,,,,,,,,,,,
5529be8b-f04b-4206-ada1-ec55dc54229a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,bab8b703-029a-4737-910c-885f9029dd7b,paper-review-pilot-2,4501006464537369204515131537369209026731110166424,,,,,,,,,,,
56a9afe8-0a99-4fb5-a905-7c0832d2e377,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,47a4dcce-9fe0-4b22-83cf-ec85dae5d464,paper-review-pilot-2,45010064537369204515107537363752112824,,,,,,,,,,,
571a0b82-68bd-46e3-a425-97b5af458fe2,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,6f5f5459-2726-4842-abbf-4ae899b3d434,paper-review-pilot-2,4501006464537369204515107537369209026231080162024,,,,,,,,,,,
586265ff-3982-4926-98e6-b125a5e8ccd8,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f6028d5a-8d9c-4d8c-8e3d-c497a4abf05c,paper-review-pilot-2,450100646453736920451513153736920902673864153624,,,,,,,,,,,
58bb812b-70cc-4079-b0f3-f45cc36eefa5,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,a1d4ef63-3d9a-44f7-8aff-d389d7ba4cfc,paper-review-pilot-2,450100645373692045151315373631235185224,,,,,,,,,,,
58cc39b1-1cb2-49d4-8e8a-460d0eb5b162,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,2652e10c-b78b-403b-b606-cbd5c3fb472c,paper-review-pilot-2,4501006464537369204515107537369209026231080162024,,,,,,,,,,,
5913c5d2-1212-4d26-85b4-f61a58dee792,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f95b20f1-86ad-4346-803b-86e9f49e1b4d,paper-review-pilot-2,450100646453736920451510753736920902623720128024,2,1,Less than 1 year,False,1.0,False,False,True,True,False,False
59a0ab08-0824-4176-9edb-2d82bfde3829,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,54a59f90-78f8-42c7-9a5a-4e6afb7b24e7,paper-review-pilot-2,4501006464537369204515107537369209025531003150424,,,,,,,,,,,
5a74ccd7-4c13-4a67-83a0-3761029569ed,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,616a1d20-2991-450a-9729-9ea359672b0f,paper-review-pilot-2,4501006464537369104472124537369108647031440344024,4,0,6-10 years,True,1.0,True,True,True,True,True,True
5ad0e1b7-7435-4b42-b783-f3eb477a3a19,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,ad004375-08af-4b49-8b94-babe14f6f97e,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,,,,,,,,,,,
5b65c32b-996a-411d-87fd-17c7800641a8,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,ced63851-e7ef-4269-a661-0957fca6214c,paper-review-pilot-2,4501006464537369104472124537369108647031440256024,,,,,,,,,,,
5bc02bd8-7bd7-4cb6-b3a9-1eee7de69947,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f20a03e5-7008-4000-8310-3fb4891851bb,paper-review-pilot-2,4501006464537369104472124537369108647031440256024,,,,,,,,,,,
5be23c75-d423-4dac-bbe7-5336aa854a46,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,cc85e22c-5e43-4922-a924-552a04040433,paper-review-pilot-2,450100645373691044721245373631728307224,4,1,11-20 years,False,3.0,True,True,True,True,True,True
5cc445e9-8207-4af1-9c1a-cc44f9effadc,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,4efa9f09-7db2-4293-836f-ada71190aea5,paper-review-pilot-2,4501006464537369204515107537369209025531080192024,,,,,,,,,,,
5cd2832e-38cd-4ed4-b977-dfda29b6037a,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,d5720aff-3e3c-457d-89c7-28fd96fe7889,paper-review-pilot-2,4501006464537369204515131537369209026731440256024,,,,,,,,,,,
5cd95e3e-9dbf-44bf-b27f-9a5a02b12dea,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,59472d3c-6739-42ce-b792-ff4cdf4d7dae,paper-review-pilot-2,4501006464537369104472124537369108647031211215324,,,,,,,,,,,
5d1c7fc6-4ad7-42c4-ad62-c5c86571bc3d,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,dabfe02b-e510-44bb-aeec-0176916f6091,paper-review-pilot-2,35010157605115141260511511080192024,,,,,,,,,,,
60713404-859b-4899-a322-fb4e323d924b,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,7799c517-de89-4a0d-afb7-a5988ea9fe7f,paper-review-pilot-2,45010064645373692045151075373631440256024,,,,,,,,,,,
60ded4ed-998c-4baf-9cb0-3ec8ad06fef9,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,92a5ba91-a8e2-4110-9b5c-11b3639b8cb0,paper-review-pilot-2,4501006464537369204515107537369209026231440256024,3,0,3-5 years,False,1.0,True,False,False,True,True,False
61e8414d-ac31-46d1-9b07-7c5ba696bda0,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,81601d56-6e7c-4798-b87f-43230403bfa5,paper-review-pilot-2,4501006464537369104472164537369108647131200192024,5,1,3-5 years,True,2.0,True,True,True,True,True,True
62cfbc08-b48d-4aad-9b46-34490bb176aa,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,909a7c9a-7507-4c5a-8799-910f43f42271,paper-review-pilot-2,4501006464537369204515107537369209026231152275224,4,0,3-5 years,True,2.0,True,True,True,True,True,True
62f35e6f-98ac-4679-a84b-e310f11f207d,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,6d6a03bc-96a3-4035-81de-392c87a2128f,paper-review-pilot-2,4501006464537369204515107537369209026231000150024,,,,,,,,,,,
63bd4e61-7661-426f-a986-76d1f7ded671,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,64e58171-e163-4464-8973-fd870d79c0a7,paper-review-pilot-2,4501006464537369104472164537369108647131440344024,,,,,,,,,,,
63cc1dec-966c-498b-b781-6813ffc708d2,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,c4ed658d-e7af-4aca-8087-9275b05606ab,paper-review-pilot-2,4501006464537369104472164537369108647131200192024,,,,,,,,,,,
658047c6-b79d-46e0-82f4-b78348e6ffbe,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,86954893-2c89-44f8-9a7d-28d19ff19e39,paper-review-pilot-2,450100646453736910447212453736910864703720128024,,,,,,,,,,,
66c5ac9e-e937-4f8d-bab3-d98684c7665e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,9f67c66c-b616-4a3a-995e-2a7a02b5e0d6,paper-review-pilot-2,450100645373691044721245373631080162024,5,1,3-5 years,True,2.0,True,True,True,False,True,False
673dc1ff-ef65-4a1d-b5e2-7ff36d77bcb6,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f3915395-45d9-4a0f-9147-9516c95bebac,paper-review-pilot-2,450100646453736920451510753736920902623720128024,3,0,3-5 years,True,3.0,True,False,False,True,True,True
675123b0-3c82-4f0c-8966-26e8772fbb60,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f7dc9393-a370-457e-b094-fe4f6ac96cca,paper-review-pilot-2,450100645373692045151075373631440256024,4,1,6-10 years,False,3.0,True,False,True,True,True,True
6765c7ef-4db3-4adb-aaef-50ea2df5d056,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f7a930de-d1ee-4b05-8184-c6ee59b74559,paper-review-pilot-2,4501006464537369104472164537369108647131440344024,,,,,,,,,,,
678c4e22-cf50-4115-9a67-41bb58cbcd81,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,fb0c96f8-0525-464a-bc14-92d8d76cc1a2,paper-review-pilot-2,4501006464537369204515107537369209026231000150024,3,0,3-5 years,False,1.0,False,False,False,True,False,True
67a139a9-f4a5-4a2e-ba93-f6c83db1fcf9,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,482d264e-0557-4ec4-92bb-5d62f46abe07,paper-review-pilot-2,4501006464537369204515107537369209026231080162024,3,0,6-10 years,False,2.0,False,True,False,True,True,True
67c2ffce-e96c-4657-9362-f8a8fe8f2a6e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,9ed0c0c0-0776-4150-b449-fe1be5cf3ec4,paper-review-pilot-2,450100646453736930457705373693096123960170724,5,1,20+ years,True,1.0,True,True,False,False,True,True
6893a372-b6a9-414d-a22f-5fd9fe45774a,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,86326ae1-008e-4785-ac91-c2c0b5ae0b02,paper-review-pilot-2,450100646453736920451510753736920902623864153624,,,,,,,,,,,
6907765b-03b1-4949-8ec7-030b4792816d,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,e09bb947-01b6-409d-b245-ae6c8be8bb9f,paper-review-pilot-2,4501006464537369204515131537369209026731440344024,,,,,,,,,,,
6a2d8936-5101-4b21-b392-26514c2d588b,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,7cd112e3-1202-48ec-9ad5-f5f4cd2aa8a0,paper-review-pilot-2,050147605115920451590151486041081237532,,,,,,,,,,,
6a4625d5-549b-487e-904e-c35bf6f7e8b1,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,a9fc8817-eee3-49de-af8e-c622af2be35a,paper-review-pilot-2,4501006464537369104472124537369108647031080192024,,,,,,,,,,,
6a79627a-247b-4eb4-bc01-a7624a170311,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,5cdf4111-38cb-492c-9c28-b9e1688fb8c2,paper-review-pilot-2,4501006464537369104472164537369108647131003150424,,,,,,,,,,,
6c7083e2-f0e3-4efb-a15a-e6d8ea6b4bf8,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,84d24f10-1dd3-46cb-9f17-3ab3387148ca,paper-review-pilot-2,4501006464537369104472164537369108647131152204824,5,1,20+ years,True,1.0,True,True,True,True,True,True
6cb035e1-d409-475f-97f0-cc48b0b3136a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f52be765-f3fc-4ca2-81a8-78432aec7d81,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,4,1,3-5 years,False,1.0,True,True,False,False,True,True
6d0ca343-fcb9-4f39-b6a3-27cbe51c463b,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,918801a5-5155-405a-8cf5-37ce2e22d082,paper-review-pilot-2,4501006464537369104472124537369108647031080192024,,,,,,,,,,,
6df4f203-b953-42c3-a82e-4a159757def2,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f4642b59-2429-40c2-9fe8-ec73fb1d7130,paper-review-pilot-2,4501006464537369204515107537369209025531440256024,,,,,,,,,,,
7188b809-3a9c-4cdd-90a2-72db8b707709,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,6632313d-b265-4635-ab7f-fc20d57657e2,paper-review-pilot-2,4501006464537369104472124537369108647031080192024,,,,,,,,,,,
720821eb-276c-4d5b-a54f-41aa54e6a705,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,6e560ef4-b6b5-4315-b329-899dd2006fb2,paper-review-pilot-2,4501006464537369204515131537369209026731000150024,,,,,,,,,,,
72531b96-9a23-44f1-80e2-44c2559803bf,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,376c7a94-eb09-431c-9606-c27fd9cb40c5,paper-review-pilot-2,4501006464537369204515107537369209026231080384024,,,,,,,,,,,
75702893-260e-49de-98ae-57545f299b5e,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,2f0a9f28-0e60-47d0-8d71-f5453a103dbf,paper-review-pilot-2,4501006464537369204515107537369209026232560144024,,,,,,,,,,,
7578cb31-4aa0-4ef9-831f-ae3d01a85e6d,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,fb3d92cf-5f1d-4567-b4bf-f444e29a529a,paper-review-pilot-2,45010157537369204515107537363900144030,,,,,,,,,,,
75ef4ecd-d151-4e54-a871-cf03dfb9725c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,b1157c9f-1af7-4cbe-829a-b1ceee4903ad,paper-review-pilot-2,05014716051151412151486041084439032,,,,,,,,,,,
77d36d3d-e7a9-415d-8b15-1734fc19c424,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,e9ee4768-a062-467a-9f10-bc008b3b5150,paper-review-pilot-2,4501006464537369204515131537369209026731080162024,3,0,6-10 years,False,1.0,False,True,False,True,True,True
7812d92f-fa91-4cc4-ac86-15a489cdaa25,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,277ecbef-84f5-4788-bb2f-9474b8948c00,paper-review-pilot-2,4501006464537369204515107537369209025531080162024,,,,,,,,,,,
787e6c45-79a1-4888-9007-28ee1506bb60,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,2bbf955f-e264-4f17-8d94-724583a4ddab,paper-review-pilot-2,4501006464537369204515107537369209026231440344024,,,,,,,,,,,
79500b5c-485c-4ba1-8251-d79d1df4c383,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,a3d7a78b-cc54-49da-a423-2b0f2ea0e7b2,paper-review-pilot-2,4501006464537369104472124537369108646731440256024,,,,,,,,,,,
7961b721-dbc4-449d-82fd-8b0ccc37aeeb,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f63f1723-8c94-4047-a669-ab4f43f8391a,paper-review-pilot-2,4501006464537369404585053736940972231080192024,,,,,,,,,,,
79be1160-9b9a-410e-a815-b45b060a058b,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,6d943c9f-9f6c-43b3-ae25-01db16524f8e,paper-review-pilot-2,4501006464537369204515107537369209026231440256024,,,,,,,,,,,
79dc2c16-574c-4cb1-9940-4e640d234ed1,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,d3d04a6f-90e6-41f2-9439-9b255cca6c8e,paper-review-pilot-2,4501006464537369204515107537369209026231440344024,3,0,6-10 years,False,3.0,False,False,False,True,False,True
7a5e145e-c138-42d9-99d2-f0043a303645,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,c7fd4130-9a80-4f9b-8e7c-f7991622a686,paper-review-pilot-2,4501006464537369104472164537369108647131080192024,3,0,1-2 years,False,1.0,True,False,False,True,False,True
7a692e70-75ad-45bb-8440-f181e2328094,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,0b062fef-cd1d-4931-ba28-2c56e6c8a519,paper-review-pilot-2,4501006464537369204515131537369209026731080192024,4,0,11-20 years,True,3.0,True,True,True,True,True,True
7af41386-1bed-4c33-952f-74fb33714c94,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,a43bf9ba-80b2-4c3e-a4c4-c91ccc9253c2,paper-review-pilot-2,4501006464537369204515131537369209026731080192024,3,0,1-2 years,False,1.0,False,False,False,True,False,False
7b1e31e5-949a-4851-8395-adfd2ec63c73,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,681db9aa-9375-4d3a-bc4b-7374b6d7c3c7,paper-review-pilot-2,05010064649002010010190001080192024,2,0,6-10 years,False,3.0,True,False,True,True,True,True
7beb3f5d-c9fb-4321-b73b-77922eda9548,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,051d7908-54bd-4980-b7fb-deb66886b0d3,paper-review-pilot-2,450100646453736920451510753736920902623706125524,,,,,,,,,,,
7c28ccaa-fa20-4917-887a-654e2cbd4948,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,712ba28f-003c-4a17-8deb-64e3bd491bd0,paper-review-pilot-2,4501006464537369204515131537369209026731440256024,,,,,,,,,,,
7c832695-928c-4af5-a794-d5846fd76400,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,6a221c6b-3ab5-4ee6-81ce-e81ecea52512,paper-review-pilot-2,4501006464537369204515107537369209026231200192024,3,0,6-10 years,False,2.0,False,False,True,True,True,True
7deb77d0-ea94-42ad-a984-8d88933ebd3a,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,bd697ab8-08f0-4682-a1a1-ac4e1a493b73,paper-review-pilot-2,4501006464537369104472164537369108647131440256024,,,,,,,,,,,
7e37b74f-a520-445b-8952-de6e25c5521b,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,7b65111e-86ce-4661-9a63-e21ed60e10e2,paper-review-pilot-2,450100646453736920451510753736920902623900160024,2,0,6-10 years,False,1.0,False,True,True,True,False,False
7e64b0ab-3e88-4a29-b790-2cd5a8abf574,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,5784e55d-84f0-4425-83fa-5c319d62e71c,paper-review-pilot-2,4501006464537369104472124537369108646731080192024,,,,,,,,,,,
8065b063-057a-42b9-830a-705e6388ebb4,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,3c56a4fc-7ddc-44d2-bad0-940e95bd0077,paper-review-pilot-2,4501006464537369204515107537369209026231003150424,4,1,6-10 years,False,4.0,False,True,True,True,True,True
